Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Bin Location (product.metafields.custom.bin_location),Box Location (product.metafields.custom.box_location),Language (product.metafields.custom.language),London Code  (product.metafields.custom.londoncode),Notes  (product.metafields.custom.notes),Old Location (product.metafields.custom.product_locate),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyScan Product Bin Location (product.metafields.my_fields.bin_location),Board game mechanics (product.metafields.shopify.board-game-mechanics),Book cover type (product.metafields.shopify.book-cover-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Difficulty level (product.metafields.shopify.difficulty-level),Frame style (product.metafields.shopify.frame-style),Gameplay skills (product.metafields.shopify.gameplay-skills),Genre (product.metafields.shopify.genre),Language version (product.metafields.shopify.language-version),Media access (product.metafields.shopify.media-access),Media theme (product.metafields.shopify.media-theme),Orientation (product.metafields.shopify.orientation),Publication frequency (product.metafields.shopify.publication-frequency),Recommended age group (product.metafields.shopify.recommended-age-group),Target audience (product.metafields.shopify.target-audience),Theme (product.metafields.shopify.theme),Toy/Game material (product.metafields.shopify.toy-game-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
murder-in-the-name-of-allah-albanian-translation,Murder in the Name of Allah (Albanian),<p>Murder in the Name of Allah <br>162 pages</p>,amibookstore,Media > Books > Print Books,"","Albanian, Books by Khalifatul Masih IV, Foreign Languages",true,Title,Default Title,,,,,,,,'0700,226.796185,shopify,14,deny,manual,5.00,,true,false,,,,,'700,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Murder_Name_Allah_2.jpg?v=1676188482,1,"",false,,,,,,,,,,,,,,11-01-D,11-1-C,Albanian,,,223-C,,,,paperback,,,,,,crime-mystery; religion-spirituality,,,,,,,adults,,,,,,,,lb,,,true,,,true,,,active
murder-in-the-name-of-allah-albanian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Murder_Name_Allah_1_1.jpg?v=1676188482,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-philosophy-of-the-teaching-of-islam-albanian-language,The Philosophy of The Teaching of Islam (Albanian Language),"<p>The Philosophy of The Teaching of Islam in Albanian language. Response to five fundamental questions by Hadrat Mirza Ghulam Ahmad (1835-1908), Promised Messiah and Mahdi presented at the conference of world religions.</p>",amibookstore,Media > Books > Print Books,Books,"Albanian, Books by the Promised Messiah, Foreign Languages, One Cent Books, Other Languages",true,Title,Default Title,,,,,,,,'0699,280.682958556,shopify,47,deny,manual,5.00,,true,false,,,,,'87256339,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Philosophy_Teachings_Islam_2.jpg?v=1760886746,1,Cover of the book Philosophy of the teachings of Islam,false,,,,,,,,,,,,,,04-03-B,,Albanian,,,223-F; 3002-C-J,,,,paperback,,,,,,philosophy; religion-spirituality,,,,,,,adults; suitable-for-all-ages,,,,,,,,lb,,,true,,,true,,,active
the-philosophy-of-the-teaching-of-islam-albanian-language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Philosophy_Teachings_Islam_1_1.jpg?v=1760886779,2,back cover of the book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
some-distinctive-features-of-islam-606,Some Distinctive Features of Islam,"Some Distinctive Features of Islam <br>

31 Pages",amibookstore,Media > Books > Print Books,"","Albanian, Foreign Languages",true,Title,Default Title,,,,,,,,'0698,39.689332375,shopify,92,deny,manual,3.00,,true,false,,,,,'87190803,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Distinctive_Features_Islam_2.jpg?v=1676188471,1,"",false,,,,,,,,,,,,,,10-01-E,10-1-E,Albanian,,,223-F,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
some-distinctive-features-of-islam-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Distinctive_Features_Islam_1_1.jpg?v=1676188471,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jesus-in-india-605,Jesus in India,"Jesus in India is the Albanian translation of <i>Masih Hindustan mein</i>, an Urdu treatise written by the Holy Founder of the Ahmadiyya Movement in Islam, Hazrat Mirza Ghulam Ahmad (1835 - 1908). <br>

The main thesis expounded in the treatise is Jesus' escape from an ignominious death on the Cross, and his subsequent journey to India in quest of the lost tribes of Israel whom he had to gather into his fold as mentioned in the New Testament. <br><br>

Abundant evidence has been furnished from Christian as well as Muslim Scriptures, old medical books and books of history, including ancient Buddhist records, to illustrate the theme. <br><br>

Starting upon his journey from Jerusalem and passing from thence through Nasibus and Iran, Jesus is shown to have reached Afghanistan, where he met the Jews who had settled there after their deliverance from the bondage of Nebuchadnezzar. From Afghanistan Jesus went to Kashmir, where some Israelite tribes had also settled. He made this place his home and here he died. His tomb has been traced and found in Khanyar Street, Srinagar, Kashmir, India.<br><br>

Another question that has baffled historians is the striking resemblance that exists between Christian and Buddhist teachings and between the life events of both Jesus and Buddha as revealed in their respective Scriptures. Some of the historians hold the view that Buddhist teachings must somehow have reached Palestine and been assimilated by Jesus in his own sermons. Others are of the opinion that Jesus must have come to Tibet before the crucifixion and gone back to Palestine after having imbibed Buddhist teachings. <br><br>

Repudiating both these views, Hazrat Ahmad writes that Jesus came to India not before the event of the Cross but after it and that it was not he who borrowed Buddhist teachings but the followers of Buddha who seem to have reproduced the entire picture of the Gospels in their books. According to Hazrat Ahmad, Jesus did visit Tibet during his travels in India in search of the lost tribes of Israel. He preached his messages to Buddhist monks, some of whom were converted Jews. The followers of Buddha were deeply impressed by his teachings and took him to be the manifestation of Buddha and their Promised Teacher. <br><br>

<i>Masih Hindustan mein</i> was written in 1899 and it marks the end of an era in which for centuries Muslims and Christians had believed in the ascension of Jesus to Heaven. It being the first book ever written on the subject with such a rational approach, the book produced a most profound impact. In Muslim circles, the effect has been so marked that the Rector of the Al-Azhar University in Cairo issued a Fatwa (verdict) that according to the Holy Quran Jesus had died a natural death. Its influence on the Christian mind has also been greatly disturbing.",amibookstore,Media > Books > Print Books,"","Albanian, Books by the Promised Messiah, Books on Christianity, Foreign Languages, Other Languages",true,Title,Default Title,,,,,,,,'0697,192.77675725,shopify,16,deny,manual,5.00,,true,false,,,,,'87158035,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Jesus_in_India_2.jpg?v=1676188465,1,"",false,,,,,,,,,,,,,,08-02-C,8-2-C,Albanian,,,223-F; 3002-C-G; 3002-C-J,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
jesus-in-india-605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Jesus_in_India_1_1.jpg?v=1676188465,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
our-teaching-albanian-translation,Our Teachings (Albanian),"<p>Albanian Translation of Hamaari Taleem , an Urdu book by the Promised Messiah</p>",amibookstore,Media > Books > Print Books,Books,"Albanian, Books by the Promised Messiah, Foreign Languages, Other Languages, sale",true,Title,Default Title,,,,,,,,'0696,68.0388555,shopify,87,deny,manual,1.00,3.00,true,false,,,,,'87092499,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Our_Teaching_2.jpg?v=1676188459,1,"",false,,,,,,,,,,,,,,11-01-E,,Albanian,,,223-F; 3002-C-J,,,,paperback,,,,,,education; religion-spirituality,,,,,,,suitable-for-all-ages,,,,,,,,lb,,,true,,,true,,,active
our-teaching-albanian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Our_Teaching_1_1.jpg?v=1676188459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selected-verses-of-the-holy-quran-603,Selected Verses of the Holy Quran,"<b>Spending in the Way of Allah</b><br><br>
The capital levy prescribed in the Holy Quran denotes its purpose by its very name ZAKAT. The word means that which purifies and fosters. By 

subtracting the share of the community from all wealth, the rest is purified for those entitled to make use of it; and by the application of 

the proceeds to the service of the community, the welfare of the community is fostered. Zakat is the third pillar of Islam and it thus 

reflects the importance in Islam of one's fellow beings. <br><br>

2:44. And observe Prayer and pay the Zakaat, and bow down with those who bow. <br>
30:39. So give to the kinsman his due and to the needy and to the wayfarer. That is best for those who seek the favour of ALLAH, and it is 

they who will prosper. <br>
51:20. And in their wealth was a share for those who asked for help and for those who could not. <br>
70:25. And those in whose wealth there is a known right - <br>
70:26. For those who ask for help and for those who do not ask - <br>
9:60. The alms are only for the poor and the needy, and for those employed in connections therewith, and for those whose hearts are to be 

reconciled, and for the freeing of slaves, and for those in debt, and for the cause of ALLAH, and for the wayfarer - an ordinance from ALLAH. 

And ALLAH is All-Knowing, Wise. <br>
2:255. O ye who believe ! spend out of what WE have bestowed on you before the day comes wherein there shall be no buying and selling, nor 

friendship, nor intercession, and it is those who disbelieve that do wrong to themselves. <br>
2:262. The similitude of those who spend their wealth in the way of ALLAH is like the similitude of a grain of corn which grows seven ears, 

in each ear a hundred grains. And ALLAH multiplies it further for whomsoever HE pleases and ALLAH is Bountiful, All-Knowing. <br>
2:263. They who spend their wealth in the way of ALLAH, then follow not up what they have spent with taunt or injury, for them is their 

reward with their Lord, and they shall have no fear, nor shall they grieve.",amibookstore,Media > Books > Print Books,"","Albanian, Foreign Languages, Holy Quran, Selected Verses",true,Title,Default Title,,,,,,,,'0695,0.0,shopify,0,deny,manual,1.00,,true,false,,,,,'87059731,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Selected_Verses_Holy_Quran_1.jpg?v=1676188453,1,"",false,,,,,,,,,,,,,,,,Albanian,,,214-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
selected-verses-of-the-holy-quran-603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Selected_Verses_Quran_1_1.jpg?v=1676188453,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selected-sayings-of-the-holy-prophet-pbuh-602,Selected Sayings of the Holy Prophet(pbuh),"Selected Sayings of the Prophet Muhammad (SAW) <br>
28 pages",amibookstore,Media > Books > Print Books,"","Albanian, Foreign Languages, Holy Prophet(pbuh), Selected Sayings",true,Title,Default Title,,,,,,,,'0694,0.0,shopify,0,deny,manual,1.00,,true,false,,,,,'87026963,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Selected_Sayings_Holy_Prophet_2.jpg?v=1676188447,1,"",false,,,,,,,,,,,,,,,,Albanian,,,214-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
selected-sayings-of-the-holy-prophet-pbuh-602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Selected_Sayings_Holy_Prophet_1_1.jpg?v=1676188447,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selected-verses-of-the-holy-quran-601,Selected Verses of the Holy Quran,<p>Selected Verses of the Holy Quran</p>,amibookstore,Media > Books > Print Books,"","Foreign Languages, Holy Quran, Other Languages, Selected Verses",true,Title,Default Title,,,,,,,,'0704,0.0,shopify,0,deny,manual,1.00,,true,false,,,,,'86928659,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Azerbaijani_Selected_Verses_Holy_Quran_2.jpg?v=1676188442,1,"",false,,,,,,,,,,,,,,09-02-C,9-2-C,Azerbaijani,,,224-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
selected-verses-of-the-holy-quran-601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Azerbaijani_Selected_Verses_Holy_Quran_1_1.jpg?v=1676188442,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elementary-study-of-islam-albanian-translation,Elementary Study of Islam,"Elementary Study of Islam <br>

79 Pages",amibookstore,Media > Books > Print Books,Books,"Albanian, Foreign Languages",true,Title,Default Title,,,,,,,,'0693,138.935342931,shopify,57,deny,manual,5.00,,true,false,,,,,'86895891,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_Elementary_Study_Islam_1.jpg?v=1676188434,1,"",false,,,,,,,,,,,,,,03-02-F,,Albanian,,,223-B;3002-B-G,,,,paperback,,,,,,religion-spirituality,,,,,,,suitable-for-all-ages,,,,,,,,lb,,,true,,,true,,,active
message-of-ahmadiyyat-albanian-translation,Message of Ahmadiyyat (Albanian),"Message of Ahmadiyyat <br>

56 Pages",amibookstore,Media > Books > Print Books,Books,"Albanian, Foreign Languages",true,Title,Default Title,,,,,,,,'0692,87.906201306,shopify,50,deny,manual,5.00,,true,false,,,,,'86830355,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_The_Message_of_Ahmadiyyat_2.jpg?v=1676188429,1,"",false,,,,,,,,,,,,,,11-01-C,11-1-C,Albanian,,,223-B; 3002-C-G,,,,paperback,,,,,,religion-spirituality,,,,,,,adults; suitable-for-all-ages,,,,,,,,lb,,,true,,,true,,,active
message-of-ahmadiyyat-albanian-translation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_The_Message_of_Ahmadiyyat_1_1.jpg?v=1676188429,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salat-libri-i-namazit-islamik,Salat Libri i Namazit Islamik,"The Muslim Prayer Book <br>

98 pages, Paperback",amibookstore,Media > Books > Print Books,"","Albanian, Foreign Languages, One Cent Books",true,Title,Default Title,,,,,,,,'0691,161.614961431,shopify,15,deny,manual,5.00,,true,false,,,,,'86797587,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_The_Muslim_Prayer_Book_2.jpg?v=1676188423,1,"",false,,,,,,,,,,,,,,03-05-E,3-4-E,Albanian,,,223-E; 3002-C-G,,,,paperback,,,,,,religion-spirituality,,,,,,,adults; suitable-for-all-ages,,,,,,,,lb,,,true,,,true,,,active
salat-libri-i-namazit-islamik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Albanian_The_Muslim_Prayer_Book_1_1.jpg?v=1676188423,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anwar-ul-aloom-volume-1,Anwar-ul-Uloom (Urdu) Volume 1,<p>Collection of speeches and writings of Hadrat Khalifatul-Masih II (r.a.)</p>,amibookstore,Media > Books > Print Books,"",Books by Khalifatul Masih II,true,Title,Default Title,,,,,,,,'0689,1315.417873,shopify,0,deny,manual,12.00,,true,false,,,,,'86535443,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/anwaar_ul_aloom_1.jpg?v=1676188418,1,"",false,,,,,,,,,,,,,,,,Urdu,,,103-L,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nizam-e-khilaafat-ki-baraakaat-aur-hamari-zimmadariyan,نظامِ خلافت | Nizam-e-Khilafat.,<p>Nizam e Khilaafat ki baraakaat aur hamari zimmadariyan</p>,amibookstore,Media > Books > Print Books,"","Islam Ahmadiyya, Urdu",true,Title,Default Title,,,,,,,,'0688,73.708760125,shopify,0,deny,manual,2.00,,true,false,,,,,'86469907,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/nizam_e_khilafat_baraakaat_2.jpg?v=1676188413,1,"",false,,,,,,,,,,,,,,,,Urdu,,,214-A,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nizam-e-khilaafat-ki-baraakaat-aur-hamari-zimmadariyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/nizam_e_khilafat_baraakaat_1_1.jpg?v=1676188413,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hadhrat-mariyah-qibtiyyah-ra,Hadhrat Mariyah Qibtiyyah (RA),"<p><span data-mce-fragment=""1"">This is one of a series of books aimed at educating the youth about prominent figures in Islam. In this particular book you will learn about Hazrat Mariyah Qibtiyyah</span><sup data-mce-fragment=""1"">(ra)</sup><span data-mce-fragment=""1"">, wife of our Beloved Master the Holy Prophet Muhammad</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1"">. You will be taken on a journey back in time to help you understand the type of society in which the Holy Prophet</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1""> lived and the powerful contribution his beloved wife made to Islam. Discover how our ‘Mother of the Believers’ helped our beloved Prophet</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1""> in his mission to bring the light of faith to the world.</span></p>",amibookstore,Media > Books > Print Books,Books,"Biographies, Children Books, English, Lajna Ima'illah., One Cent Books",true,Title,Default Title,,,,,,,,'1398,181.436948,shopify,10,deny,manual,5.00,,true,false,,,,,'9781848800908,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/english_hadrat_mariyah_qibtiyyah_2.jpg?v=1676188407,1,"",false,,,,,,,,,,,,,,01-04-B,1-4-B,English,ENG 217,,106-C,,,,hardcover,,,,,,children; biography,eng-english,,,,,,kids,,,,,,,,lb,,0.94,true,,,true,,,active
hadhrat-mariyah-qibtiyyah-ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/english_hadrat_mariyah_qibtiyyah_1_1.jpg?v=1676188407,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ahmad-the-guided-one,Ahmad the Guided One,"<p>The Messiah, promised for all the world in the Quran, the Bible, the Torah, The Vedas and the scriptures of all the worlds great religions, has arrived! ‘I will unite all religions and all mankind. I am the Promised One.’</p>
<p>This was the claim of Ahmad more than a hundred years ago. On that first day, in a small Indian Town, just 40 followers took the convenant of allegiance to him. Today 12 million people – among them a world Bank Director, A noble Prize winner, Government Ministers, Judges, Surgeons, Millionaires, people of all descriptions follow his teachings.</p>
<p>They believe that Ahmad was sent by God to unite the world under Islam over the next 200 years. Already his Movement is established in more than 154 countries.</p>
<p>This is the first biography in English of Ahmad who said that he came in the gentle spirit of Jesus. But Christian, Hindu, and Muslim priests alike received him with Physical violance. His followers, as in early Christian times, have been murdered and martyred.</p>
<p>Iain Adamson, a former foreign correspondent and the author of four highly – acclaimed biographies, has studied Ahmadiyya Movement in India, Pakistan, and in North America.</p>
<p>The result is a fascinating biography relating the story of a religious movement that is widely acknowledged as the most dynamic missionary organization in the world. It is also an enthralling detective story. Adamson examines and wonders why the Holy Cloak of the first Sikh Guru is embroidered with Qur’anic verses. He investigates the astonishing claim that a tomb in Kashmir is that of Jesus.</p>",amibookstore,Media > Books > Print Books,Books,"Biographies, English, Tabligh",true,Title,Default Title,,,,,,,,'0683,635.029318,shopify,242,deny,manual,10.00,,true,false,,,,,'9781853725975,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/ahmad_the_guided_one_front.jpg?v=1758648848,1,"",false,,,,,,,,,,,,,,04-01-A,L-3-B,English,ENG 008,,106-N;101-F;3002-A-G,,,,hardcover,,,,,,history; religion-spirituality; biography,eng-english,,,,,,adults,,,"",hayat-e-tayyaba; hazrat-ahmad; jesus-in-india; life-of-ahmad; our-teaching; picture-of-hazrat-mirza-ghulam-ahmad-qadiani; tadhkirah-new-edition; difference-between-ahmadi-and-non-ahmadi; the-essence-of-islam-volume-1; the-will,only manual,,,lb,,3.91,true,,,true,,,active
ahmad-the-guided-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/files/ahmad_the_guided_one_back.jpg?v=1758648848,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at-taqwa,At Taqwa,<p>At Taqwa.</p>,amibookstore,Media > Books > Print Books,"","Arabic, Foreign Languages",true,Title,Default Title,,,,,,,,'0682,0.0,shopify,0,deny,manual,20.00,,true,false,,,,,'86306067,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Attaqwa_1_5.jpg?v=1676188396,1,"",false,,,,,,,,,,,,,,,,Arabic,,,222-F,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
at-taqwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Attaqwa_3_1.jpg?v=1676188396,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hadhrat-zainab-ra,Hadhrat Zainab (RA).,"<span data-mce-fragment=""1"">This is one of a series of books aimed at educating the youth about prominent figures in Islam. In this particular book you will learn about Hazrat Zainab</span><sup data-mce-fragment=""1"">(ra)</sup><span data-mce-fragment=""1"">, daughter of our Beloved Master the Holy Prophet Muhammad</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1"">. You will be taken on a journey back in time to help you understand the type of society in which the Holy Prophet</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1""> lived and the powerful contribution his beloved daughter made to Islam. Discover how she helped our beloved Prophet</span><sup data-mce-fragment=""1"">(sa)</sup><span data-mce-fragment=""1""> in his mission to bring the light of faith to the world.</span>",amibookstore,Media > Books > Print Books,"","Biographies, Children Books, English, Lajna Ima'illah., One Cent Books",true,Title,Default Title,,,,,,,,'1399,226.796185,shopify,0,deny,manual,5.00,,true,false,,,,,'9781848808454,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/english_hadrat_zainab_2.jpg?v=1676188390,1,"",false,,,,,,,,,,,,,,04-01-B,4-1-B,English,ENG 218,,106-G,,,,,,,,,,,,,,,,,,,,,,,,,lb,,0.94,true,,,true,,,active
hadhrat-zainab-ra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/english_hadrat_zainab_1_1.jpg?v=1676188390,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-exalted-status-of-the-holy-prophet-muhammad,The Exalted Status of the Holy Prophet Muhammad,Two speeches given at the Ahmadiyya Annual Conventions in the USA (June 1987) and England (July I987) by Sahibzada M. M. Ahmad. The arguments given here will convince any fair minded person that the charge made by the anti-Ahmadiyya Ulema that Ahmadis do not believe in Khatam e Nabuwwat is baseless and full mischief.,amibookstore,Media > Books > Print Books,"","Holy Prophet(pbuh), Tabligh",true,Title,Default Title,,,,,,,,'0680,90.718474,shopify,1,deny,manual,3.00,,true,false,,,,,'0680,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/khatamun_nabiyeen_2.jpg?v=1676188384,1,"",false,,,,,,,,,,,,,,03-01-D,3-1-D,English,,,113-X,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
the-exalted-status-of-the-holy-prophet-muhammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/khatamun_nabiyeen_1_1.jpg?v=1676188384,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-gulf-crisis-the-new-world-order-590,"The Gulf Crisis, The New World Order",<p>The Gulf Crisis and the New World Order</p>,amibookstore,Media > Books > Print Books,"","Books by Khalifatul Masih IV, Foreign Languages, Turkish",true,Title,Default Title,,,,,,,,'0679,226.796185,shopify,4,deny,manual,7.00,,true,false,,,,,'86109459,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Turkish_Gulf_Crisis_World_Order_1.jpg?v=1676188379,1,"",false,,,,,,,,,,,,,,08-03-E,8-3-E,Turkish,,,216-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
the-gulf-crisis-the-new-world-order-590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Turkish_Gulf_Crisis_New_World_Order_1_1.jpg?v=1676188379,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
real-meaning-of-khatme-nabuwat,Hatemennebiyyin Ayeti ve Hz. Resulullah Yuce Sani,"<p>Real Meaning of Khatme Nabuwat</p>
<p>Turkish translation of Irfane Khatme Nabuwwat by. Hazrat Khalifatul Masi the 4th</p>",amibookstore,Media > Books > Print Books,"","Foreign Languages, Turkish",true,Title,Default Title,,,,,,,,'0678,136.077711,shopify,0,deny,manual,5.00,,true,false,,,,,'86011155,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Turkish_Meaning_Nabuwwat_1.jpg?v=1676188373,1,"",false,,,,,,,,,,,,,,10-03-C,10-3-C,Turkish,,,216-D,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
real-meaning-of-khatme-nabuwat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0718/1906/7667/products/Turkish_Meaning_Khatme_Nabuwwat_1_1.jpg?v=1676188373,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
